"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"14562","OPTCUR","GBPINR","OPTION","01-Jul-2022",91.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"GBPINR"
"3346","OPTCUR","GBPINR","OPTION","01-Jul-2022",91.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"GBPINR"
"3350","OPTCUR","GBPINR","OPTION","01-Jul-2022",92,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"GBPINR"
"3354","OPTCUR","GBPINR","OPTION","01-Jul-2022",92.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.005,0.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"GBPINR"
"3368","OPTCUR","GBPINR","OPTION","01-Jul-2022",92.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.005,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"GBPINR"
"11389","OPTCUR","GBPINR","OPTION","01-Jul-2022",92.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.005,0.07,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0375,"GBPINR"
"11391","OPTCUR","GBPINR","OPTION","01-Jul-2022",93,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.01,0.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"GBPINR"
"11393","OPTCUR","GBPINR","OPTION","01-Jul-2022",93.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.015,0.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.06,"GBPINR"
"8032","OPTCUR","GBPINR","OPTION","01-Jul-2022",93.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0175,0.1275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0725,"GBPINR"
"8034","OPTCUR","GBPINR","OPTION","01-Jul-2022",93.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.025,0.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.09,"GBPINR"
"8036","OPTCUR","GBPINR","OPTION","01-Jul-2022",94,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0325,0.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.11,"GBPINR"
"8038","OPTCUR","GBPINR","OPTION","01-Jul-2022",94.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0425,0.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1325,"GBPINR"
"8040","OPTCUR","GBPINR","OPTION","01-Jul-2022",94.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.055,0.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.16,"GBPINR"
"8042","OPTCUR","GBPINR","OPTION","01-Jul-2022",94.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.07,0.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.19,"GBPINR"
"8044","OPTCUR","GBPINR","OPTION","01-Jul-2022",95,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0875,0.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.225,"GBPINR"
"8046","OPTCUR","GBPINR","OPTION","01-Jul-2022",95.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.11,0.425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2675,"GBPINR"
"8048","OPTCUR","GBPINR","OPTION","01-Jul-2022",95.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1325,0.4925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3125,"GBPINR"
"8050","OPTCUR","GBPINR","OPTION","01-Jul-2022",95.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1625,0.5675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.365,"GBPINR"
"8052","OPTCUR","GBPINR","OPTION","01-Jul-2022",96,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1975,0.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.425,"GBPINR"
"8054","OPTCUR","GBPINR","OPTION","01-Jul-2022",96.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2375,0.7425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.49,"GBPINR"
"8056","OPTCUR","GBPINR","OPTION","01-Jul-2022",96.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2825,0.8425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5625,"GBPINR"
"8058","OPTCUR","GBPINR","OPTION","01-Jul-2022",96.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.335,0.955,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.645,"GBPINR"
"8060","OPTCUR","GBPINR","OPTION","01-Jul-2022",97,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.3925,1.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7325,"GBPINR"
"8062","OPTCUR","GBPINR","OPTION","01-Jul-2022",97.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.46,1.2,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.83,"GBPINR"
"8064","OPTCUR","GBPINR","OPTION","01-Jul-2022",97.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.535,1.335,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.935,"GBPINR"
"8066","OPTCUR","GBPINR","OPTION","01-Jul-2022",97.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.615,1.48,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0475,"GBPINR"
"8068","OPTCUR","GBPINR","OPTION","01-Jul-2022",98,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.7025,1.6325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1675,"GBPINR"
"8070","OPTCUR","GBPINR","OPTION","01-Jul-2022",98.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.8025,1.7925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2975,"GBPINR"
"8072","OPTCUR","GBPINR","OPTION","01-Jul-2022",98.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.91,1.965,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.4375,"GBPINR"
"8074","OPTCUR","GBPINR","OPTION","01-Jul-2022",98.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.025,2.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5825,"GBPINR"
"8076","OPTCUR","GBPINR","OPTION","01-Jul-2022",99,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1475,2.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7375,"GBPINR"
"8078","OPTCUR","GBPINR","OPTION","01-Jul-2022",99.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2825,2.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9,"GBPINR"
"8080","OPTCUR","GBPINR","OPTION","01-Jul-2022",99.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.4225,2.7175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.07,"GBPINR"
"8082","OPTCUR","GBPINR","OPTION","01-Jul-2022",99.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.5725,2.9225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2475,"GBPINR"
"8084","OPTCUR","GBPINR","OPTION","01-Jul-2022",100,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.7375,3.1375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.4375,"GBPINR"
"8086","OPTCUR","GBPINR","OPTION","01-Jul-2022",100.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.8975,3.3475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6225,"GBPINR"
"8088","OPTCUR","GBPINR","OPTION","01-Jul-2022",100.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.0725,3.5675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.82,"GBPINR"
"8090","OPTCUR","GBPINR","OPTION","01-Jul-2022",100.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.255,3.79,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0225,"GBPINR"
"8092","OPTCUR","GBPINR","OPTION","01-Jul-2022",101,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.4425,4.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.23,"GBPINR"
"8094","OPTCUR","GBPINR","OPTION","01-Jul-2022",101.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.6375,4.2525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.445,"GBPINR"
"8096","OPTCUR","GBPINR","OPTION","01-Jul-2022",101.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.8375,4.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.66,"GBPINR"
"8098","OPTCUR","GBPINR","OPTION","01-Jul-2022",101.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.045,4.72,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8825,"GBPINR"
"8122","OPTCUR","GBPINR","OPTION","01-Jul-2022",102,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.255,4.96,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1075,"GBPINR"
"8124","OPTCUR","GBPINR","OPTION","01-Jul-2022",102.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.47,5.2,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.335,"GBPINR"
"8126","OPTCUR","GBPINR","OPTION","01-Jul-2022",102.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6925,5.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5675,"GBPINR"
"8128","OPTCUR","GBPINR","OPTION","01-Jul-2022",102.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.915,5.685,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8,"GBPINR"
"8130","OPTCUR","GBPINR","OPTION","01-Jul-2022",103,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.145,5.93,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.0375,"GBPINR"
"8132","OPTCUR","GBPINR","OPTION","01-Jul-2022",103.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.375,6.175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.275,"GBPINR"
"8134","OPTCUR","GBPINR","OPTION","01-Jul-2022",103.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.6075,6.4225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.515,"GBPINR"
"8136","OPTCUR","GBPINR","OPTION","01-Jul-2022",103.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.8425,6.6675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.755,"GBPINR"
"8138","OPTCUR","GBPINR","OPTION","01-Jul-2022",104,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.08,6.915,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9975,"GBPINR"
"8140","OPTCUR","GBPINR","OPTION","01-Jul-2022",104.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.3225,7.1625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2425,"GBPINR"
"8142","OPTCUR","GBPINR","OPTION","01-Jul-2022",104.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.5625,7.4125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4875,"GBPINR"
"8144","OPTCUR","GBPINR","OPTION","01-Jul-2022",104.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.805,7.66,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7325,"GBPINR"
"8146","OPTCUR","GBPINR","OPTION","01-Jul-2022",105,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.0475,7.9075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.9775,"GBPINR"
"8148","OPTCUR","GBPINR","OPTION","01-Jul-2022",105.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.2925,8.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.225,"GBPINR"
"8150","OPTCUR","GBPINR","OPTION","01-Jul-2022",105.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.54,8.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.4725,"GBPINR"
"9445","OPTCUR","GBPINR","OPTION","08-Jul-2022",88.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.59,10.47,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5825,"GBPINR"
"9447","OPTCUR","GBPINR","OPTION","08-Jul-2022",88.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.34,10.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3375,"GBPINR"
"6198","OPTCUR","GBPINR","OPTION","08-Jul-2022",89,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.09,9.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"6203","OPTCUR","GBPINR","OPTION","08-Jul-2022",89.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.8525,9.7275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"4118","OPTCUR","GBPINR","OPTION","08-Jul-2022",89.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.6025,9.4775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"4128","OPTCUR","GBPINR","OPTION","08-Jul-2022",89.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.3525,9.2275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"4133","OPTCUR","GBPINR","OPTION","08-Jul-2022",90,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.1025,8.9775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"15299","OPTCUR","GBPINR","OPTION","08-Jul-2022",90.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.855,8.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.855,"GBPINR"
"15301","OPTCUR","GBPINR","OPTION","08-Jul-2022",90.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.615,8.485,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.615,"GBPINR"
"15303","OPTCUR","GBPINR","OPTION","08-Jul-2022",90.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.37,8.235,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.375,"GBPINR"
"15305","OPTCUR","GBPINR","OPTION","08-Jul-2022",91,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.1275,7.9875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1375,"GBPINR"
"14563","OPTCUR","GBPINR","OPTION","08-Jul-2022",91.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.8825,7.7375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7975,"GBPINR"
"14565","OPTCUR","GBPINR","OPTION","08-Jul-2022",91.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.64,7.49,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.565,"GBPINR"
"3373","OPTCUR","GBPINR","OPTION","08-Jul-2022",91.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.4,7.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3225,"GBPINR"
"3378","OPTCUR","GBPINR","OPTION","08-Jul-2022",92,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.1625,6.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.08,"GBPINR"
"3380","OPTCUR","GBPINR","OPTION","08-Jul-2022",92.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.925,6.75,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8375,"GBPINR"
"3389","OPTCUR","GBPINR","OPTION","08-Jul-2022",92.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.69,6.505,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.5975,"GBPINR"
"14501","OPTCUR","GBPINR","OPTION","08-Jul-2022",92.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4575,6.2575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3575,"GBPINR"
"8502","OPTCUR","GBPINR","OPTION","08-Jul-2022",93,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.23,6.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1225,"GBPINR"
"8504","OPTCUR","GBPINR","OPTION","08-Jul-2022",93.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.0025,5.7725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8875,"GBPINR"
"8506","OPTCUR","GBPINR","OPTION","08-Jul-2022",93.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.78,5.53,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.655,"GBPINR"
"8508","OPTCUR","GBPINR","OPTION","08-Jul-2022",93.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.5625,5.2925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4275,"GBPINR"
"8510","OPTCUR","GBPINR","OPTION","08-Jul-2022",94,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.35,5.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2025,"GBPINR"
"8516","OPTCUR","GBPINR","OPTION","08-Jul-2022",94.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.1425,4.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.98,"GBPINR"
"8518","OPTCUR","GBPINR","OPTION","08-Jul-2022",94.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.935,4.585,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.76,"GBPINR"
"8522","OPTCUR","GBPINR","OPTION","08-Jul-2022",94.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.74,4.355,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5475,"GBPINR"
